Date;Date et heure de restitution;Gare;Code UIC;Nature d'objets;Type d'objets;Type d'enregistrement
2020-02-17T21:57:48+01:00;2020-02-18T12:13:09+01:00;Agen;87586008;Ordinateur, ordinateur portable, notebook protégé (étui, housse,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-03T22:50:26+01:00;2020-02-13T10:46:27+01:00;Agen;87586008;Casque (vélo, moto);Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-01-22T09:10:27+01:00;2020-01-22T09:44:14+01:00;Agen;87586008;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-02-02T21:05:17+01:00;2020-02-05T11:56:36+01:00;Agen;87586008;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-17T20:01:45+01:00;2020-02-18T16:25:10+01:00;Agen;87586008;Autre livre;Livres, articles de papéterie;Objet trouvé
2019-11-07T18:39:04+01:00;2020-01-07T18:59:33+01:00;Agen;87586008;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-01-10T15:40:00+01:00;2020-01-12T19:56:42+01:00;Agen;87586008;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-01-23T10:43:28+01:00;2020-01-30T10:58:32+01:00;Agen;87586008;Sacs de couchage, duvet;Articles de sport, loisirs, camping;Objet trouvé
2020-01-24T18:11:56+01:00;2020-01-28T14:20:52+01:00;Agen;87586008;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-13T17:01:17+01:00;2020-02-15T11:54:55+01:00;Agen;87586008;Vélo;Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-02-18T14:01:12+01:00;2020-03-11T09:25:49+01:00;Agen;87586008;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-07-08T11:05:37+02:00;2020-07-10T08:46:55+02:00;Agen;87586008;Bonnet, chapeau;Vêtements, chaussures;Objet trouvé
2020-06-25T13:33:17+02:00;2020-06-29T15:35:53+02:00;Agen;87586008;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-22T15:26:10+02:00;2020-07-30T10:44:27+02:00;Agen;87586008;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-06-16T10:57:41+02:00;2020-06-19T12:50:52+02:00;Agen;87586008;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-06-06T19:01:45+02:00;2020-06-19T10:10:17+02:00;Agen;87586008;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-08-02T22:14:18+02:00;2020-08-03T10:48:00+02:00;Agen;87586008;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-17T10:04:27+01:00;2020-02-29T11:57:22+01:00;Agen;87586008;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-03-10T11:46:02+01:00;2020-03-16T09:24:34+01:00;Agen;87586008;Autres appareils et accessoires électroniques;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-17T19:57:17+01:00;2020-02-23T12:39:44+01:00;Agen;87586008;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-31T16:25:26+02:00;2020-09-02T11:57:09+02:00;Agen;87586008;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-09T21:01:07+02:00;2020-09-16T09:20:33+02:00;Agen;87586008;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-14T22:53:25+02:00;2020-09-18T08:26:47+02:00;Agen;87586008;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-15T17:30:27+02:00;2020-09-22T16:09:25+02:00;Agen;87586008;Vélo;Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-09-13T19:26:07+02:00;2020-09-15T16:47:40+02:00;Agen;87586008;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-26T21:27:23+02:00;2020-09-28T15:32:19+02:00;Agen;87586008;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-24T09:56:08+02:00;2020-08-29T15:48:27+02:00;Agen;87586008;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-07-24T09:10:44+02:00;2020-07-28T15:33:01+02:00;Agen;87586008;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-14T23:06:18+02:00;2020-10-16T21:24:40+02:00;Agen;87586008;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-16T21:46:05+02:00;2020-10-20T11:23:10+02:00;Agen;87586008;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-10-29T22:45:55+01:00;2020-10-31T18:42:01+01:00;Agen;87586008;Violon;Instruments de musique;Objet trouvé
2020-11-01T22:43:26+01:00;2020-11-05T11:50:03+01:00;Agen;87586008;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-13T19:47:07+01:00;2020-11-19T11:58:32+01:00;Agen;87586008;Clé de voiture;Clés, porte-clés, badge magnétique;Objet trouvé
2020-02-28T10:49:06+01:00;2020-03-02T14:34:14+01:00;Agen;87586008;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-12T20:58:48+02:00;2020-09-13T16:07:55+02:00;Agen;87586008;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-05-12T14:58:39+02:00;2020-05-14T14:16:13+02:00;Agen;87586008;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-31T20:31:35+01:00;2020-02-24T19:49:43+01:00;Agen;87586008;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-07T18:22:59+01:00;2020-12-09T15:32:50+01:00;Agen;87586008;Radiographie;Articles médicaux;Objet trouvé
2020-07-23T18:25:55+02:00;2020-07-23T19:48:02+02:00;Agen;87586008;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-21T18:44:51+01:00;2020-12-21T15:58:16+01:00;Agen;87586008;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-10-21T14:54:54+02:00;2020-10-21T15:51:39+02:00;Agen;87586008;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-12-26T16:48:11+01:00;2020-12-28T16:57:37+01:00;Agen;87586008;AirPod, casque audio, écouteurs;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-17T19:30:01+01:00;2020-12-30T17:39:58+01:00;Agen;87586008;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-22T20:25:18+01:00;2020-12-29T19:40:36+01:00;Agen;87586008;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-06-30T19:58:26+02:00;2020-08-25T14:46:52+02:00;Agen;87586008;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-29T11:04:06+02:00;2020-09-30T18:37:33+02:00;Agen;87586008;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-09T19:04:43+02:00;2020-10-01T16:53:28+02:00;Agen;87586008;Diplôme, papiers personnels;Pièces d'identités et papiers personnels;Objet trouvé
2020-10-19T14:07:57+02:00;2020-10-23T16:42:55+02:00;Agen;87586008;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-23T21:49:07+02:00;2020-10-25T14:05:46+01:00;Agen;87586008;Sacoche pour ordinateur, photo, vidéo;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-15T17:48:24+01:00;2020-12-16T15:07:40+01:00;Agen;87586008;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-22T20:29:43+01:00;2020-12-23T09:04:32+01:00;Agen;87586008;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-11-26T17:50:20+01:00;2020-11-27T18:58:00+01:00;Agen;87586008;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-18T11:20:08+01:00;2020-01-18T17:05:42+01:00;Aix-en-Provence TGV;87319012;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-30T15:38:16+01:00;2020-01-31T09:37:27+01:00;Aix-en-Provence TGV;87319012;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-03T21:20:57+01:00;2020-01-04T14:48:18+01:00;Aix-en-Provence TGV;87319012;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-30T13:37:39+01:00;2020-02-16T15:18:17+01:00;Aix-en-Provence TGV;87319012;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-07T19:46:38+01:00;2020-02-08T16:41:22+01:00;Aix-en-Provence TGV;87319012;Sacoche pour ordinateur, photo, vidéo;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-07-02T17:26:15+02:00;2020-01-04T15:22:00+01:00;Aix-en-Provence TGV;87319012;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-07T16:22:21+01:00;2020-01-24T15:56:12+01:00;Aix-en-Provence TGV;87319012;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-10-28T09:52:19+01:00;2020-01-28T10:55:46+01:00;Aix-en-Provence TGV;87319012;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2019-11-17T15:38:21+01:00;2020-02-07T18:02:26+01:00;Aix-en-Provence TGV;87319012;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-22T19:05:29+01:00;2020-01-23T10:14:59+01:00;Aix-en-Provence TGV;87319012;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2019-12-19T15:30:36+01:00;2020-01-11T15:30:19+01:00;Aix-en-Provence TGV;87319012;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-01-07T17:04:52+01:00;2020-01-10T13:43:16+01:00;Aix-en-Provence TGV;87319012;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-16T10:25:27+01:00;2020-01-16T11:14:53+01:00;Aix-en-Provence TGV;87319012;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-11-03T13:13:25+01:00;2020-02-08T11:29:36+01:00;Aix-en-Provence TGV;87319012;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-03T16:43:02+01:00;2020-01-22T15:00:11+01:00;Aix-en-Provence TGV;87319012;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-20T12:30:12+01:00;2020-01-22T14:18:30+01:00;Aix-en-Provence TGV;87319012;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-24T08:09:43+01:00;2020-03-12T16:44:13+01:00;Aix-en-Provence TGV;87319012;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-19T19:18:05+01:00;2020-03-12T15:58:11+01:00;Aix-en-Provence TGV;87319012;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-03-08T17:16:51+01:00;2020-05-16T13:21:49+02:00;Aix-en-Provence TGV;87319012;Tablette tactile protégée (étui, housse);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-25T09:44:18+01:00;2020-03-05T14:40:47+01:00;Aix-en-Provence TGV;87319012;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-16T17:48:27+02:00;2020-06-18T12:13:47+02:00;Aix-en-Provence TGV;87319012;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-05T13:47:58+02:00;2020-08-20T10:16:52+02:00;Aix-en-Provence TGV;87319012;Autre pièce ou papier personnel;Pièces d'identités et papiers personnels;Objet trouvé
2020-08-24T17:23:18+02:00;2020-09-04T14:42:55+02:00;Aix-en-Provence TGV;87319012;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-06T19:18:02+02:00;2020-09-06T20:46:09+02:00;Aix-en-Provence TGV;87319012;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-10T17:36:51+02:00;2020-09-12T11:08:28+02:00;Aix-en-Provence TGV;87319012;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2019-06-07T14:08:29+02:00;2020-08-30T14:37:55+02:00;Aix-en-Provence TGV;87319012;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-08T07:48:13+02:00;2020-09-09T09:20:24+02:00;Aix-en-Provence TGV;87319012;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-02-26T16:59:32+01:00;2020-03-08T11:19:10+01:00;Aix-en-Provence TGV;87319012;Lunettes;Optique;Objet trouvé
2020-03-05T15:53:00+01:00;2020-03-09T16:29:09+01:00;Aix-en-Provence TGV;87319012;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-05-22T15:16:09+02:00;2020-05-24T10:17:15+02:00;Aix-en-Provence TGV;87319012;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-24T17:05:58+02:00;2020-07-26T12:06:04+02:00;Aix-en-Provence TGV;87319012;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-08-10T15:59:56+02:00;2020-08-10T17:37:59+02:00;Aix-en-Provence TGV;87319012;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-08-21T16:36:52+02:00;2020-08-21T18:19:15+02:00;Aix-en-Provence TGV;87319012;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-09T15:57:24+01:00;2020-12-22T12:48:01+01:00;Aix-en-Provence TGV;87319012;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-09T12:40:48+02:00;2020-08-14T10:49:41+02:00;Aix-en-Provence TGV;87319012;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-23T17:11:30+02:00;2020-08-16T11:36:30+02:00;Aix-en-Provence TGV;87319012;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-02T10:30:44+01:00;2020-08-25T11:39:44+02:00;Aix-en-Provence TGV;87319012;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-27T11:24:03+02:00;2020-09-12T12:58:22+02:00;Aix-en-Provence TGV;87319012;Lunettes;Optique;Objet trouvé
2020-08-29T16:59:49+02:00;2020-09-13T15:08:49+02:00;Aix-en-Provence TGV;87319012;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-19T13:19:25+02:00;2020-08-19T18:05:29+02:00;Aix-en-Provence TGV;87319012;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-04-27T11:04:39+02:00;2020-04-27T11:43:29+02:00;Aix-les-Bains le Revard;87741132;Autres divers;Divers;Objet trouvé
2020-06-25T19:44:44+02:00;2020-07-08T12:46:03+02:00;Aix-les-Bains le Revard;87741132;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-05-29T19:13:49+02:00;2020-07-01T15:32:17+02:00;Aix-les-Bains le Revard;87741132;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-22T11:50:17+01:00;2020-02-25T09:19:21+01:00;Aix-les-Bains le Revard;87741132;Ordinateur, ordinateur portable, notebook protégé (étui, housse,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-04T16:42:23+01:00;2020-12-05T19:28:04+01:00;Aix-les-Bains le Revard;87741132;Montre;Bijoux, montres;Objet trouvé
2020-12-02T16:59:44+01:00;2020-12-04T16:36:51+01:00;Aix-les-Bains le Revard;87741132;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-03-11T10:12:09+01:00;2020-03-11T17:32:10+01:00;Ambérieu-en-Bugey;87743716;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-20T09:03:40+02:00;2020-06-20T10:57:16+02:00;Ambérieu-en-Bugey;87743716;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-03T15:36:07+02:00;2020-07-04T12:10:12+02:00;Ambérieu-en-Bugey;87743716;Sacoche ventrale, banane;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-20T13:12:09+02:00;2020-06-23T16:31:10+02:00;Ambérieu-en-Bugey;87743716;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-08T16:34:45+02:00;2020-06-08T17:48:47+02:00;Ambérieu-en-Bugey;87743716;Sacoche ventrale, banane;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-18T18:01:55+01:00;2020-11-27T18:36:58+01:00;Ambérieu-en-Bugey;87743716;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-10T15:25:33+02:00;2020-07-30T10:06:48+02:00;Ambérieu-en-Bugey;87743716;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-09T22:03:01+01:00;2020-12-12T15:39:53+01:00;Ambérieu-en-Bugey;87743716;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-11-18T17:52:31+01:00;2020-11-18T18:41:28+01:00;Ambérieu-en-Bugey;87743716;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-19T20:04:11+01:00;2020-12-02T10:15:21+01:00;Ambérieu-en-Bugey;87743716;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-01-16T10:04:27+01:00;2020-01-16T12:48:19+01:00;Amiens;87313874;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-31T11:33:14+01:00;2020-02-07T10:06:56+01:00;Amiens;87313874;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-03T10:26:37+01:00;2020-02-03T11:24:53+01:00;Amiens;87313874;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-03T10:54:13+01:00;2020-02-05T14:49:57+01:00;Amiens;87313874;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-01-29T14:35:44+01:00;2020-01-30T14:55:08+01:00;Amiens;87313874;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-14T09:52:35+01:00;2020-01-16T09:04:10+01:00;Amiens;87313874;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-01-23T08:55:17+01:00;2020-01-31T09:00:49+01:00;Amiens;87313874;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-01-13T16:38:57+01:00;2020-01-14T16:32:11+01:00;Amiens;87313874;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-01-30T11:20:54+01:00;2020-02-03T10:21:57+01:00;Amiens;87313874;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-03T10:36:16+01:00;2020-02-04T10:48:39+01:00;Amiens;87313874;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-05T14:51:59+01:00;2020-02-10T09:08:59+01:00;Amiens;87313874;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-06T11:19:27+01:00;2020-01-06T12:02:57+01:00;Amiens;87313874;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-01-13T11:54:37+01:00;2020-01-13T16:28:22+01:00;Amiens;87313874;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-10T16:41:46+01:00;2020-02-24T15:49:33+01:00;Amiens;87313874;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-03-17T10:48:47+01:00;2020-03-17T12:46:40+01:00;Amiens;87313874;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-03-11T12:00:53+01:00;2020-03-13T13:53:56+01:00;Amiens;87313874;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-07T11:53:00+02:00;2020-07-10T16:32:12+02:00;Amiens;87313874;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-07T11:48:05+02:00;2020-07-07T16:58:15+02:00;Amiens;87313874;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-26T10:07:42+01:00;2020-02-27T14:16:56+01:00;Amiens;87313874;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-25T09:14:12+02:00;2020-06-26T15:51:06+02:00;Amiens;87313874;Lunettes en étui;Optique;Objet trouvé
2020-06-30T09:55:50+02:00;2020-07-02T16:28:22+02:00;Amiens;87313874;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-19T11:50:58+02:00;2020-07-02T09:43:44+02:00;Amiens;87313874;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-24T16:07:38+01:00;2020-06-25T09:04:51+02:00;Amiens;87313874;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
